stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2094,3688,MAIN & D STREET FS WB,"MAIN ST & ""D"" ST",37.955245,-121.259293,,,,
2099,3692,LAUREL & FREMONT FS NB,LAUREL ST & FREMONT ST,37.962462,-121.265235,,,,
2101,3694,FLORA & F STREET FS EB,"FLORA ST & ""F"" ST",37.967093,-121.259823,,,,
2103,3359,FREMONT & LAUREL FS/WB,FREMONT ST & LAUREL ST,37.962221,-121.265258,,,,
2104,3695,FLORA & F STREET FS WB,"FLORA ST & ""F"" ST",37.967111,-121.259915,,,,
2109,3798,EAST & CARLTON FS NB,EAST ST & CARLTON WY,37.74636,-121.421148,,,,
2113,3703,MAIN & FAIR OAKS LIBRARY EB,MAIN ST & FAIR OAKS LIBRARY,37.955031,-121.255594,,,,
2115,3709,WASHINGTON & DAWES NS EB,WASHINGTON ST & DAWES AVE,37.963978,-121.232084,,,,
2118,3712,CARDINAL & MEADOWOOD FS SB,CARDINAL AVE & MEADOW00D DR,37.959657,-121.219906,,,,
2119,3713,MAIN & DEL MAR FS WB,MAIN ST & DEL MAR AVE,37.955903,-121.226732,,,,
2127,3890,TOGNINALI & POCK FS EB,TOGNINALI LN & POCK LN,37.91645,-121.238711,,,,
2129,3812,WILMA AV & 4TH ST NS SB,,37.735903,-121.135494,,,,
2137,3899,TOGNINALI & KIMBALL FS WB,TOGNINALI LN & KIMBALL LN,37.91752,-121.234623,,,,
2138,3900,TOGNINALI & POCK NS WB,TOGNINALI LN & POCK LN,37.916361,-121.239124,,,,
2142,3654,WILSON & LAFAYETTE NS NB,WILSON WY & LAFAYETTE ST,37.952834,-121.270713,,,,
2148,3903,EAST & GRANT LINE FS SB,EAST ST & GRANT LINE RD,37.753917,-121.421222,,,,
2153,3530,HOLMAN & ETCHEVERY FS/NB,HOLMAN RD & ETCHEVERRY DR,38.004717,-121.271819,,,,
2157,3540,AIRPORT & HARDING FS/SB,AIRPORT WY & HARDING WY,37.970106,-121.278176,,,,
2161,3862,LINCOLN ST & SONORA ST FS SB,,37.947439,-121.296526,,,,
2162,3865,FRESNO AVE & SONORA ST FS NB,,37.944808,-121.312469,,,,
2172,3810,GRANT LINE & EAST ST FS WB,,37.754256,-121.421246,,,,
2173,3916,THORNTON & PERSHING FS SB,THORNTON RD & PERSHING AVE,38.025946,-121.329787,,,,
2174,3911,THORNTON & MACDUFF FS NB,THORNTON RD & MCDUFF AVE,38.026107,-121.329695,,,,
2178,3811,GRANT LINE & ORCHARD PKWY FS WB,GRANT LINE RD & ORCHARD PKWY,37.754193,-121.456446,,,,
2179,3796,GRANT LINE & ORCHARD PKWY FS/EB,GRANT LINE RD & ORCHARD PKWY,37.754015,-121.456537,,,,
2187,3921,FRONTAGE RD & SHDW LK MBLHM PRK -NB,N HIGHWAY 99 & N 99 FRONTAGE RD,38.009947,-121.257103,,,,
2264,3819,GIANNECCHINI LN & TRANSWORLD DR NB,,37.908277,-121.23335,,,,
2268,3716,POCK & MAYA ANGELOU LIBRARY NB,POCK LN & MAYA ANGELO LIBRARY,37.934286,-121.246909,,,,
2304,7222,MAIN & LOUISE NS NB,MAIN ST & LOUISE AVE,37.811858,-121.216953,,,,
2315,7119,MORADA & EL DORADO NS EB,MORADA LN & EL DORADO ST,38.035482,-121.318077,,,,
2317,3908,8TH & NIGHTINGALE FS EB,8TH ST & NIGHTINGALE AVE,37.936847,-121.244359,,,,
2329,7324,HOLMAN & AUTO CENTER FS SB,HOLMAN RD & AUTO CENTER DR,38.019688,-121.271191,,,,
2336,3797,GRANT LINE & EAST ST FS EB,GRANT LINE RD & EAST ST,37.754132,-121.420753,,,,
2344,7192,HARLAN RD & LATHROP RD FS SB,,37.825597,-121.288561,,,,
2348,3807,STONEBRIDE & OPAL,STONEBIRDGE RD & OPAL,37.835815,-121.282601,,,,
2353,7127,PARK ST & AURORA ST NS WB,,37.961442,-121.281206,,,,
2358,7000,FILBERT & MYRTLE FS NB,FILBERT ST & MYRTLE ST,37.961553,-121.254296,,,,
2377,3306,BIANCHI ROAD & HILLSBORO WAY NS/EB,,37.995878,-121.295705,,,,
2378,3637,ELAINE DR & KERMIT LN,,38.005957,-121.30154,,,,
2381,3856,LINCOLN & LAYFAYETTE NS NB,LINCOLN ST & LAFAYETTE ST,37.948536,-121.296791,,,,
2383,3144,WEBER & CENTER FS/WB,WEBER AVE & CENTER ST,37.95357,-121.291463,,,,
2386,3710,WASHINGTON ST & THELMA FS EB,WASHINGTON ST & THELMA AVE,37.965244,-121.227361,,,,
2389,3372,CALIFORNIA & 7TH STREET FS/NB,CALIFORNIA ST & 7TH ST,37.931277,-121.278472,,,,
2399,7059,MT. DIABLO & RYDE FS WB,MT. DIABLO AVE & RYDE AVE,37.956547,-121.333402,,,,
2409,3529,MARCH LN & BIANCHI RD FS/EB,,38.003501,-121.284546,,,,
2411,3528,MARCH LN & MONTAUBAN AVE FS/WB,MARCH LN & HOLMAN RD,38.003643,-121.28481,,,,
2439,3553,WEBER & STANISLAUS FS/WB,WEBER AVE & STANISLAUS ST,37.955125,-121.282376,,,,
2443,3583,SANDLEWOOD DR & WL FRTG NS WB,SANDLEWOOD DR & WEST LANE FRONTAGE,38.032066,-121.294645,,,,
2468,7211,HENRY LONG & MCCUEN FS EB,HENRY LONG BLVD & MCCUEN,37.902091,-121.308117,,,,
2483,3535,WIGWAM DR & LANCE DR FS/SB,,37.985991,-121.256366,,,,
2485,3820,QANTAS & TRANSWORLD SB,QANTAS LN & TRANSWORLD DR,37.905581,-121.228884,,,,
2488,3847,KETTLEMAN & HAM FS WB,KETTLEMAN LN & HAM LN,38.115472,-121.288592,,,,
2491,7025,DOWNTOWN TRANSIT CENTER DEP B,,37.955089,-121.285087,,,,
2493,7017,DOWNTOWN TRANSIT CENTER DEP C,,37.955124,-121.285627,,,,
2497,7003,DOWNTOWN TRANSIT CENTER DEP D,,37.954928,-121.285386,,,,
2498,3630,TAM O SHANTER DR & HAMMER LN FS SB,,38.020804,-121.300619,,,,
2506,3486,LOWER SAC & ROYAL OAKS FS SB,LOWER SACRAMENTO RD & ROYAL OAKS DR,38.036844,-121.322829,,,,
2509,7172,OAK & AURORA FS EB,OAK ST & AURORA,37.960479,-121.280942,,,,
2518,3484,DAVIS RD & CHAPARRAL WY FS/SB,,38.040586,-121.331873,,,,
2519,3394,MLK BLVD & EL DORADO ST NS/WB,,37.939037,-121.285964,,,,
2520,3395,MLK BLVD & VAN BUREN ST FS/WB,,37.937813,-121.292546,,,,
2531,7169,HAMMER LN & DON  AV FS WB,HAMMER LN & DON AVE,38.02134,-121.345629,,,,
2532,7184,OTTO & THORNTON RD NS EB,OTTO DR & THORNTON RD,38.038998,-121.343961,,,,
2533,7185,STANFIELD & THORNTON FS WB,STANFIELD DR & THORNTON RD,38.037046,-121.34175,,,,
2536,7182,DON AVE & SANTIAGO WAY FS NB,DON AVE & SANTIAGO WY,38.023401,-121.345448,,,,
2539,7176,TRINITY PKWY & COSUMNES DR FS NB,,38.048769,-121.373619,,,,
2540,7165,HAMMER TRIANGLE ARR SB,LOWER SAC RD & HAMMER LN,38.020061,-121.323652,,,,
2541,7083,HAMMER LN & HOLMAN RD FS WB,,38.021187,-121.271709,,,,
2543,7163,HAMMER LN &  MEADOW AV FS EB,HAMMER LN & MEADOW AVE,38.021189,-121.345387,,,,
2569,3307,BIANCHI RD & CLOWES ST NS/EB,,37.997414,-121.289981,,,,
2572,3000,MINER AV & AIRPORT WAY FS WB,MINER AVE & AIRPORT WAY,37.958356,-121.274977,,,,
2573,3001,MINER AVE & AIRPORT WAY NS/EB,,37.958303,-121.275138,,,,
2577,7006,DOWNTOWN TRANSIT CENTER DEP A,,37.954931,-121.28623,,,,
2578,3003,FREMONT ST & CENTER ST NS/WB,,37.957558,-121.29243,,,,
2579,3004,FREMONT ST & MADISON ST NS/WB,,37.957093,-121.295015,,,,
2580,3005,MADISON ST & FLORA ST NS/NB,,37.959983,-121.295787,,,,
2581,3006,MADISON ST & ACACIA ST FS/NB,,37.961982,-121.296339,,,,
2582,3007,MADISON ST & VINE ST FS/NB,,37.964926,-121.297146,,,,
2583,3008,PACIFIC AV & PINE ST NS/NB,PACIFIC AVE & PINE ST,37.971768,-121.300482,,,,
2584,3009,PACIFIC AV & CASTLE ST FS/NB,PACIFIC AVE & CASTLE ST,37.973097,-121.301449,,,,
2585,3010,PACIFIC AV & MONTEREY AV FS/NB,PACIFIC AVE & MONTEREY AVE,37.976031,-121.303646,,,,
2587,3012,PACIFIC AV & BIANCHI RD NS/NB,PACIFIC AVE & BIANCHI RD,37.987779,-121.311172,,,,
2588,3013,PACIFIC AV & MARCH LN FS/NB,PACIFIC AVE & MARCH LN,37.99256,-121.313049,,,,
2589,3014,PACIFIC AV & WEBERTOWN ENT MB/NB,PACIFIC AVE & WEBERSTOWN MALL,37.994148,-121.313694,,,,
2591,3015,PACIFIC AV & MARCH FS/SB,PACIFIC AVE & MARCH LN,37.990963,-121.312634,,,,
2592,3016,PACIFIC AV & BIANCHI RD FS/SB,PACIFIC AVE & BIANCHI RD,37.987698,-121.311355,,,,
2594,3018,PACIFIC AV & MONTEREY AV NS/SB,PACIFIC AVE & MONTEREY AVE,37.976067,-121.303703,,,,
2595,3019,PACIFIC AV & TUXEDO AV NS/SB,PACIFIC AVE & TUXEDO AVE,37.971697,-121.300482,,,,
2596,3020,MADISON ST & VINE ST NS/SB,,37.964953,-121.29718,,,,
2597,3021,MADISON ST & MAGNOLIA ST FS/SB,,37.962901,-121.296639,,,,
2598,3022,MADISON ST & FLORA ST FS/SB,,37.959957,-121.29581,,,,
2599,3023,FREMONT ST & COMMERCE ST FS/EB,,37.957316,-121.293682,,,,
2600,3024,SAN JOAQUIN ST & LAFAYETTE ST FS/NB,,37.950288,-121.286372,,,,
2602,3026,SAN JOAQUIN ST & MAIN ST FS/NB,,37.953152,-121.287131,,,,
2603,3027,CALIFORNIA ST & FREMONT ST NS/NB,,37.958604,-121.285893,,,,
2604,3028,CALIFORNIA ST & OAK ST NS/NB,,37.959576,-121.286146,,,,
2605,3029,CALIFORNIA ST & FLORA ST FS/NB,,37.961494,-121.286687,,,,
2606,3030,CALIFORNIA ST & MAGNOLIA ST FS/NB,,37.964447,-121.287504,,,,
2607,3031,CALIFORNIA ST & VINE ST FS/NB,,37.966455,-121.288045,,,,
2608,3032,CALIFORNIA ST & WYANDOTTE ST FS/NB,,37.972923,-121.289945,,,,
2609,3033,CALIFORNIA ST & 2420 CALIFORNIA ST,,37.978302,-121.292166,,,,
2610,3034,CALIFORNIA ST & SONOMA AV FS/NB,CALIFORNIA ST & SONOMA AVE,37.98088,-121.293259,,,,
2611,3035,WEST LN & ENTERPRISE ST NS/NB,WEST LANE & ENTERPRISE ST,37.990206,-121.285977,,,,
2613,3037,WEST LN & MARCH LN FS/NB,WEST LANE & MARCH LANE,38.002169,-121.290581,,,,
2614,3038,WEST LN & ATCHENSON ST FS/NB,,38.006068,-121.292181,,,,
2615,3039,WEST LN & SWAIN RD FS/NB,,38.010939,-121.294058,,,,
2616,3040,TAM O SHANTER DR & HAMMERTOWN FS/SB,TAMOSHANTER DR & HAMMERTOWN DR,38.015871,-121.299327,,,,
2617,3041,TAM O SHANTER DR @ COMCAST CABLE SB,TAMOSHANTER & COMCAST CABLE,38.012615,-121.29752,,,,
2618,3042,WEST LN & SWAIN RD FS FS/SB,,38.010707,-121.294196,,,,
2619,3043,WEST LN & ACCESS ST FS/SB,,38.005907,-121.292331,,,,
2622,3045,WEST LN  & BIANCHI RD FS/SB,WEST LANE & BIANCHI RD,37.997611,-121.289027,,,,
2623,3046,WEST LN & ENTERPRISE ST FS/SB,WEST LANE & ENTERPRISE ST,37.990126,-121.286161,,,,
2624,3047,CALIFORNIA ST & SONOMA NS/SB,CALIFORNIA ST & SONOMA ST,37.98088,-121.293294,,,,
2625,3048,CALIFORNIA ST & ARCADE ST NS/SB,,37.97824,-121.292166,,,,
2626,3049,CALIFORNIA ST & HAMPTON ST FS/SB,,37.975545,-121.29105,,,,
2627,3050,CALIFORNIA ST & WYANDOTTE ST FS/SB,,37.972869,-121.289956,,,,
2629,3052,CALIFORNIA ST & VINE ST FS/SB,,37.966419,-121.288045,,,,
2630,3053,CALIFORNIA ST & MAGNOLIA ST FS/SB,,37.964394,-121.287516,,,,
2632,3055,CALIFORNIA ST & FLORA ST NS/SB,,37.96153,-121.286722,,,,
2633,3056,CALIFORNIA ST & OAK ST NS/SB,,37.959615,-121.286186,,,,
2634,3057,CALIFORNIA ST & FREMONT ST NS/SB,,37.95863,-121.285927,,,,
2635,3058,SAN JOAQUIN ST & WEBER AV FS/SB,SAN JOAQUIN ST & WEBER AVE,37.954098,-121.287419,,,,
2636,3059,SAN JOAQUIN ST & MARKET ST FS/SB,,37.952162,-121.286889,,,,
2637,3060,LEVER BLVD & 8TH ST FS/SB,,37.926596,-121.29742,,,,
2638,3061,CHICAGO AV &  COLORADO AV FS/ EB,CHICAGO AVE & COLORADO AVE,37.923098,-121.297705,,,,
2639,3062,MANTHEY RD & CAROLYN WESTON BLVD SB,,37.911822,-121.294334,,,,
2642,3065,FREEDOM RD & MATTHEWS RD SB,FREEDOM RD & MATHEWS RD,37.882319,-121.282058,,,,
2643,3066,MATHEWS RD & BRIGHT RD FS/WB,,37.882468,-121.292044,,,,
2644,3067,MATHEWS RD & ENDOW RD FS/WB,,37.882565,-121.295361,,,,
2645,3068,MATHEWS RD & FREEDOM RD FS/EB,,37.882345,-121.286833,,,,
2646,3069,MATHEWS RD & MANTHEY RD NS/EB,,37.88223,-121.281496,,,,
2647,3070,CAROLYN WESTON & MANTHEY FS/EB,CAROLYN WESTON & MANTHEY RD,37.912366,-121.294403,,,,
2649,3072,CALIFORNIA ST & ARCADE ST FS/NB,,37.979524,-121.292695,,,,
2653,7030,ESSEX ST & EL DORADO ST FS EB,,37.987158,-121.302125,,,,
2654,3105,ESSEX ST & SUTTER ST NS/EB,,37.988088,-121.298286,,,,
2655,3146,LINCOLN ST & WASHINGTON ST FS/NB,,37.949517,-121.297067,,,,
2658,3157,LINCOLN ST & 4TH ST FS/SB,,37.932293,-121.292181,,,,
2659,3165,SAN JOAQUIN ST & OAK ST FS/NB,,37.959174,-121.288766,,,,
2660,3166,SAN JOAQUIN ST & POPLAR ST FS/NB,,37.962073,-121.289572,,,,
2661,3167,SAN JOAQUIN ST & VINE ST FS/NB,,37.966008,-121.290642,,,,
2662,3168,HARDING WY & CENTER ST FS/WB,HARDING WAY & CENTER ST,37.967264,-121.295423,,,,
2663,3169,HARDING WY & VAN BUREN ST NS/WB,HARDING WAY & VAN BUREN ST,37.966468,-121.299985,,,,
2664,3170,HARDING WY & HARRISON ST NS/WB,HARDING WAY & HARRISON ST,37.966012,-121.302869,,,,
2665,3171,WILLOW ST & YOSEMITE ST NS/WB,,37.964101,-121.307763,,,,
2666,3172,WILLOW ST & SAN JOSE ST NS/WB,,37.964011,-121.309636,,,,
2667,3173,WILLOW ST & ORANGE ST NS/WB,,37.963688,-121.311359,,,,
2668,3174,PERSHING AV & ELM ST NS/NB,PERSHING AVE & ELM ST,37.964865,-121.313497,,,,
2669,3175,COUNTRY CLUB BLVD & GRANGE AV FS/WB,COUNTRY CLUB BLVD & GRANGE AVE,37.96836,-121.31943,,,,
2670,3176,COUNTRY CLUB BLVD & MISSION RD NSWB,CIOUNTRY CLUB BLVD & MISSION RD,37.967442,-121.323134,,,,
2671,3177,COUNTRY CLUB BLVD & FRANKLIN AV WB,COUNTRY CLUB BLVD & FRANKLIN AVE,37.965972,-121.329161,,,,
2672,3178,COUNTRY CLUB BLVD & DELAWARE AV WB,COUNTRY CLUB BLD & DELAWARE AVE,37.965515,-121.331033,,,,
2673,3179,COUNTRY CLUB BLVD & PLYMOUTH RD WB,,37.96471,-121.334296,,,,
2674,3180,OREGON ST & MICHIGAN AV FS/SB,OREGON ST & MICHIGAN ST,37.965354,-121.344271,,,,
2675,3181,MICHIGAN AV & RYDE AV FS/SB,MICHIGAN AVE & RYDE AVE,37.967215,-121.337206,,,,
2676,3182,COUNTRY CLUB BLVD & OREGON AV FS/EB,COUNTRY CLUB BLVD & OREGON AVE,37.962634,-121.342463,,,,
2677,3183,ALPINE AV & MISSION RD FS/EB,ALPINE AVE & MISSION AVE,37.973397,-121.325629,,,,
2678,3184,ALPINE AV & GRANGE AV FS/EB,ALPINE AVE & GRANGE AVE,37.974372,-121.321895,,,,
2679,3185,ALPINE AV & PERSHING AV NS/EB,ALPINE AVE & PERSHING AVE,37.9754,-121.317563,,,,
2680,3186,PERSHING AV & BROOKSIDE RD FS/NB,PERSHING AVE & BROOKSIDE RD,37.982002,-121.318902,,,,
2681,3187,ROSE MARIE LN & PERSHING AV FS/WB,ROSE MARIE LN & PERSHING AVE,37.986578,-121.320849,,,,
2682,3188,ROSE MARIE LN & ANGELICO CIR FS/WB,ROSEMARIE LN & ANGELICO CIR,37.984056,-121.330973,,,,
2683,3189,ROSE MARIE LN & PICCARDO CIR FS/WB,ROSEMARIE LN & PICCARDO CIR,37.983644,-121.3328,,,,
2687,3195,MARCH LN & PERSHING AV FS/EB,MARCH LN & PERSHING AVE,37.988969,-121.321759,,,,
2691,3199,MARCH LN & PACIFIC AV FS/WB,MARCH LN & PACIFIC AVE,37.991409,-121.31283,,,,
2692,3200,MARCH LN & PRECISSI LN NS/WB,,37.990631,-121.31568,,,,
2693,3201,MARCH LN & PERSHING AV FS/WB,MARCH LN & PERSHING AVE,37.98904,-121.32215,,,,
2694,3202,MARCH LN & VENETIAN DR FS/WB,,37.988109,-121.325988,,,,
2695,3203,MARCH LN & GROUSE RUN DR FS/WB,,37.98726,-121.329298,,,,
2696,3204,MARCH LN & QUAIL LAKES PLAZA NS/WB,,37.985739,-121.335135,,,,
2697,7049,DAVINCI DR & MARCH LN FS SB,,37.984621,-121.339893,,,,
2698,3205,ROSE MARIE LN & LORENZO LN NS/EB,ROSEMARIE LN & LORENZO LN,37.982356,-121.337177,,,,
2699,3206,ROSE MARIE LN & VENEZIA BLVD NS/EB,ROSEMARIE LN & VENEZIA BLVD,37.983473,-121.334639,,,,
2700,3207,ROSE MARIE LN & ANGELICO CIR NS/EB,ROSEMARIE LN & ANGELICO CIR,37.98385,-121.331639,,,,
2702,3208,PERSHING AV & ROSE MARIE LN FS/SB,PERSHING AVE & ROSEMARIE LN,37.986507,-121.320722,,,,
2703,3209,PERSHING AV & BROOKSIDE RD FS/SB,PERSHING AVE & BROOKSIDE RD,37.981957,-121.318914,,,,
2704,3210,ALPINE AV & PERSHING AV FS/WB,ALPINE AVE & PERSHING AVE,37.975391,-121.317793,,,,
2705,3211,ALPINE AV & GRANGE AV FS/WB,ALPINE AVE & GRANGE AVE,37.974345,-121.322067,,,,
2706,3212,ALPINE AV & MISSION RD NS/WB,ALPINE AVE & MISSION AVE,37.973451,-121.325514,,,,
2707,7052,ALPINE AV & FRANKLIN AV NS WB,ALPINE AVE & FRANKLIN AVE,37.972002,-121.331339,,,,
2708,7044,COUNTRY CLUB BLVD & FONTANA ARR EB,COUNTRY CLUB BLVD & FONTANA AVE,37.964052,-121.336736,,,,
2709,3213,COUNTRY CLUB BLVD & PLYMOUTH RD EB,,37.964473,-121.335105,,,,
2710,3214,COUNTRY CLUB BLVD & CLIPPER LN FSEB,,37.965533,-121.330815,,,,
2711,3215,COUNTRY CLUB BLVD & CARLTON AV FSEB,COUNTRY CLUB BLVD & CARLTON AVE,37.966213,-121.328069,,,,
2712,3216,COUNTRY CLUB BLVD & MISSION RD NSEB,COUTNRY CLUB BLVD & MISSION RD,37.967385,-121.323278,,,,
2713,3217,COUNTRY CLUB BLVD & GRANGE AV FSEB,COUNTRY CLUB BLVD & GRANGE AVE,37.968431,-121.319097,,,,
2714,3218,PERSHING AV & ELM ST NS/SB,PERSHING AVE & ELM ST,37.964919,-121.313532,,,,
2715,3219,WILLOW ST & ORANGE ST NS/EB,,37.963662,-121.311393,,,,
2716,3220,WILLOW ST & SAN JOSE ST NS/EB,,37.963966,-121.309681,,,,
2717,3221,WILLOW ST & YOSEMITE ST FS/EB,,37.964074,-121.307786,,,,
2718,3222,BAKER ST & HARDING WY NS/NB,BAKER ST & HARDING WAY,37.965529,-121.305431,,,,
2719,3223,HARDING WY & LINCOLN ST FS/EB,HARDING WAY & LINCOLN ST,37.966191,-121.30157,,,,
2720,3224,HARDING WY & MONROE ST NS/EB,HARDING WAY & MONROE ST,37.966585,-121.299054,,,,
2721,7055,HARDING WY & CENTER ST FS EB,,37.967291,-121.295067,,,,
2722,3225,SAN JOAQUIN ST & VINE ST FS/SB,,37.965954,-121.290677,,,,
2723,3226,SAN JOAQUIN ST & MAGNOLIA ST FS/SB,,37.963974,-121.290113,,,,
2724,3227,SAN JOAQUIN ST & FLORA ST NS/SB,,37.961128,-121.289307,,,,
2725,3228,SAN JOAQUIN ST & OAK ST NS/SB,,37.959183,-121.288789,,,,
2726,3229,SAN JOAQUIN ST & LINDSAY ST NS/SB,,37.95722,-121.288248,,,,
2727,7032,SAN JOAQUIN ST & TAYLOR ST NS SB,,37.945238,-121.284991,,,,
2731,3233,FREMONT ST & HARRISON ST FS/WB,,37.956172,-121.300311,,,,
2732,3234,FREMONT ST & BAKER ST FS/WB,,37.955743,-121.302862,,,,
2733,3235,FREMONT ST & YOSEMITE ST NS/WB,,37.955304,-121.305424,,,,
2734,3236,FREMONT ST & ARGONAUT ST NS/WB,,37.954875,-121.30802,,,,
2735,3237,PICARDY DR & PERSHING AV FS/WB,PICARDY DR & PERSHING AVE,37.959281,-121.312114,,,,
2736,3238,PICARDY DR & ARGONNE DR FS/WB,,37.959011,-121.316709,,,,
2737,3239,MT DIABLO AV & BUENA VISTA ST NS/WB,MT DIABLO AVE & BUENA VISTA,37.959009,-121.31872,,,,
2738,3240,MT DIABLO AV & SAN JUAN AV FS/WB,MT DIABLO AVE & SAN JUAN,37.958481,-121.321925,,,,
2739,3241,MT DIABLO AVE & CARLTON AV FS/WB,MT DIABLOA VE & CARLTON,37.957872,-121.325406,,,,
2740,3242,MT DIABLO AV & I-5 MB/WB,MT DIABLO AVE & I-5,37.957201,-121.329324,,,,
2741,3243,MT DIABLO AV & KINGSLEY AV NS/WB,MT DIABLO AVE & KINGSLEY,37.956112,-121.336004,,,,
2742,3244,OCCIDENTAL AV & MT DIABLO AV FS/NB,OCCIDENTAL AVE & MT DIABLO,37.955499,-121.339697,,,,
2743,3245,OCCIDENTAL AV & TOYON DR NS/NB,,37.958335,-121.34047,,,,
2745,3190,ROSE MARIE LN & VENEZIA BLVD FS/WB,ROSEMARIE LN & VENEZIA BLVD,37.983545,-121.334466,,,,
2746,3191,ROSE MARIE LN & LORENZO LN NS/WB,ROSEMARIE LN & LORENZO LN,37.982401,-121.337074,,,,
2748,3247,MT DIABLO AV & WILSHIRE AV NS/EB,MT DIABLO AVE & WILSHIRE AVE,37.957362,-121.328186,,,,
2749,3248,MT DIABLO AV & CARLTON AV NS/EB,MT DIABLO AVE & CARLTON AVE,37.957855,-121.325395,,,,
2751,3250,MT DIABLO AV & SAN JUAN AV NS/EB,MT DIABLO AVE & SAN JUAN AVE,37.958454,-121.321856,,,,
2752,3251,MT DIABLO AV & BUENA VISTA AV NSEB,MT DIABLO AVE & BUENA VISTA,37.958956,-121.318789,,,,
2753,3252,PICARDY ST & ACACIA ST NS/EB,,37.958663,-121.316031,,,,
2754,3253,PICARDY DR & PERSHING AV NS/EB,PICARDY DR & PERSHING AVE,37.95929,-121.31201,,,,
2755,3254,FREMONT ST & ARGONAUT ST NS/EB,,37.95483,-121.3081,,,,
2756,3255,FREMONT ST & YOSEMITE ST NS/EB,,37.955269,-121.305492,,,,
2757,3256,FREMONT ST & BAKER ST NS/EB,,37.955644,-121.303298,,,,
2758,3257,FREMONT ST & HARRISON ST NS/EB,,37.956136,-121.300334,,,,
2759,3258,FREMONT ST & COMMERCE ST NS/EB,,37.957209,-121.294222,,,,
2760,3259,CENTER ST & WEBER POINT MB/SB,,37.953864,-121.291463,,,,
2761,3261,PACIFIC AV & KNOLES WY FS/NB,PACIFIC AVE & KNOLES WY,37.980589,-121.307235,,,,
2762,7068,PACIFIC AV & YOKUTS AV ARRIVE SB,PACIFIC AVE & YOKUTS AVE,37.996583,-121.31488,,,,
2764,3262,PACIFIC AV & KNOLES WY FS/SB,PACIFIC AVE & KNOLES WAY,37.980571,-121.307258,,,,
2766,3264,QUAIL LAKES DR & MARCH LN FS/NB,,37.984969,-121.339859,,,,
2767,3265,QUAIL LAKES & MALLARD CREEK NS/NB,QUAIL LAKES DR & MALLARD CREEK,37.988724,-121.340311,,,,
2768,3266,QUAIL LAKES  & ROUND VALLEY NS/NB,QUAIL LAKES DR & ROUND VALLEY,37.990143,-121.340853,,,,
2769,3267,QUAIL LAKES & GRIZZLY HOLLOW FS/NB,QUAIL LAKES DR & GRIZZLY HOLLOW,37.993818,-121.342306,,,,
2770,3268,QUAIL LAKES & PHEASANT RUN FS/NB,QUAIL LAKES DR & PHEASANT RUN,37.995417,-121.338917,,,,
2771,3269,QUAIL LAKES & GROUSE RUN NS/NB,,37.995527,-121.335399,,,,
2772,3270,QUAIL LAKES & PASSERO NS/NB,,37.997358,-121.33178,,,,
2773,3271,QUAIL LAKES & TREE SWALLOW FS/NB,QUAIL LAKES DR & TREE SWALLOW,37.997414,-121.328745,,,,
2774,3272,QUAIL LAKESR & PERSHING NS/NB,QUAIL LAKES & PERSHING AVE,37.998022,-121.325424,,,,
2775,3273,ROBINHOOD DR & STRATFORD WEST NS/NB,ROBINHOOD DR & STRATFORD CIR,37.999006,-121.32239,,,,
2776,3274,ROBINHOOD DR & STRATFORD EAST FS/EB,ROBINHOOD DR & STRATFORD CIR,37.999748,-121.319976,,,,
2777,3275,PACIFIC AV & ROBINHOOD DR FS/SB,PACIFIC AVE & ROBINHOOD,38.000517,-121.316436,,,,
2778,3276,ROBINHOOD DR & PACIFIC AV ARR WB,ROBINHOOD DR & PACIFIC AVE,38.000177,-121.317861,,,,
2779,3277,ROBINHOOD DR & STRATFORD EAST NS/WB,,37.999774,-121.319988,,,,
2780,3278,ROBINHOOD DR & STRATFORD WEST NS/WB,,37.99905,-121.322344,,,,
2781,7074,ROBINHOOD DR & PERSHING AV NS WB,ROBINHOOD DR & PERSHING AVE,37.998076,-121.32532,,,,
2782,3279,QUAIL LAKES DR & SILVER CREEK FS/SB,,37.997468,-121.327895,,,,
2783,3280,QUAIL LAKES DR & PASSERO WY FS/SB,,37.997394,-121.331815,,,,
2784,3281,QUAIL LAKES DR & GROUSE RUN DR NSSB,,37.99558,-121.335284,,,,
2785,3282,QUAIL LAKES DR & MEADOW LAKE FS/SB,QUAIL LAKES & MEADOW LAKES,37.995149,-121.34025,,,,
2786,3283,QUAIL LAKES DR & GRIZZY HOLLOW NSSB,QUAIL LAKES & GRIZZLY HOLLOW,37.993853,-121.342329,,,,
2787,3284,QUAIL LAKES DR & ROUND VALLEY NS/SB,,37.990263,-121.340915,,,,
2788,3285,QUAIL LAKES DR @ SHOPPING CTR SB,QUAIL LAKES & QUAIL LAKES SHOPPING CTR,37.985959,-121.340009,,,,
2789,3286,MARCH LN @ I-5 76 GAS STATION MB/WB,,37.984563,-121.344709,,,,
2790,3287,MARCH LN & DEER PARK DR NS/WB,,37.984076,-121.352053,,,,
2792,3293,BEN HOLT DR & PLYMOUTH RD FS/EB,BEN  HOLT & PLYMOUTH,38.00484,-121.349678,,,,
2793,3294,BEN HOLT DR & BELMONT PL FS/EB,,38.00505,-121.343332,,,,
2794,3295,BEN HOLT DR ALEXANDRIA PL NS/EB,,38.005687,-121.338745,,,,
